image,object_type,object_name,eccentricity,bbox_x,bbox_y,bbox_width,bbox_height,centroid_x,centroid_y
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_1408_2624.png,0.169701017687179,1408,2624,16,16,1416.0,2632.0
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_4099_2630.png,0.1259752704751315,4099,2630,16,16,4107.0,2638.0
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_2611_2638.png,0.226014493154709,2611,2638,13,13,2617.5,2644.5
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_1943_3128.png,0.2482749039567943,1943,3128,12,12,1949.0,3134.0
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_1030_3212.png,0.2528820038207288,1030,3212,12,12,1036.0,3218.0
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_1184_3239.png,0.1840388346092523,1184,3239,17,17,1192.5,3247.5
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_358_3266.png,0.1652266330768623,358,3266,13,13,364.5,3272.5
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_2324_3400.png,0.2229077348606428,2324,3400,15,15,2331.5,3407.5
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_1446_3591.png,0.0514602675120579,1446,3591,18,18,1455.0,3600.0
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_2007_3695.png,0.0,2007,3695,13,13,2013.5,3701.5
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_3429_3955.png,0.2184210491133826,3429,3955,14,14,3436.0,3962.0
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_3057_4025.png,0.2331672525468573,3057,4025,12,11,3063.0,4030.5
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_1468_895.png,0.137779028382074,1468,895,21,21,1478.5,905.5
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_3476_1052.png,0.0,3476,1052,13,13,3482.5,1058.5
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_2864_1264.png,0.2043713692328785,2864,1264,13,13,2870.5,1270.5
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_2341_1362.png,0.1578944805371133,2341,1362,17,17,2349.5,1370.5
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_1440_1363.png,0.2419635284780923,1440,1363,13,13,1446.5,1369.5
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_2270_1408.png,0.2057812494861672,2270,1408,21,22,2280.5,1419.0
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_1142_1555.png,0.2688909772123016,1142,1555,11,11,1147.5,1560.5
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_964_1560.png,0.1030946045080079,964,1560,17,17,972.5,1568.5
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_3463_1605.png,0.2500235339657132,3463,1605,15,14,3470.5,1612.0
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_1246_1634.png,0.1736480919190771,1246,1634,21,21,1256.5,1644.5
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_3207_1692.png,0.2121830632179329,3207,1692,12,12,3213.0,1698.0
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_1950_1765.png,0.0984292340772653,1950,1765,23,23,1961.5,1776.5
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_2516_1846.png,0.2851597243571771,2516,1846,15,15,2523.5,1853.5
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_657_1886.png,0.3322975588561004,657,1886,11,11,662.5,1891.5
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_4315_1901.png,0.0,4315,1901,19,19,4324.5,1910.5
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_446_1985.png,0.1263723693531587,446,1985,11,11,451.5,1990.5
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_1484_2081.png,0.2305196032534596,1484,2081,14,13,1491.0,2087.5
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_1721_2372.png,0.0795979446361882,1721,2372,14,15,1728.0,2379.5
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_2322_2573.png,0.7704570034637108,2322,2573,14,9,2329.0,2577.5
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_1408_2624.png,0.2091353389538994,1408,2624,16,16,1416.0,2632.0
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_4099_2630.png,0.1880646207513441,4099,2630,16,16,4107.0,2638.0
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_2611_2639.png,0.2777014002164087,2611,2639,13,12,2617.5,2645.0
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_1943_3128.png,0.2827621663325618,1943,3128,12,12,1949.0,3134.0
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_1030_3212.png,0.1006205035769023,1030,3212,13,12,1036.5,3218.0
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_1184_3239.png,0.0,1184,3239,17,17,1192.5,3247.5
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_358_3266.png,0.1769397584207794,358,3266,13,13,364.5,3272.5
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_2324_3400.png,0.2484761124359507,2324,3400,15,15,2331.5,3407.5
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_1446_3591.png,0.0514602675120579,1446,3591,18,18,1455.0,3600.0
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_2007_3695.png,0.0,2007,3695,13,13,2013.5,3701.5
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_3429_3955.png,0.1496532688615643,3429,3955,14,14,3436.0,3962.0
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_3058_4025.png,0.1320745583258735,3058,4025,11,11,3063.5,4030.5
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_1468_895.png,0.1265033200266749,1468,895,21,21,1478.5,905.5
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_3476_1052.png,0.0,3476,1052,13,13,3482.5,1058.5
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_2864_1264.png,0.2914457529720279,2864,1264,13,12,2870.5,1270.0
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_2341_1362.png,0.091105513221999,2341,1362,17,17,2349.5,1370.5
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_1440_1363.png,0.1871358244900254,1440,1363,13,13,1446.5,1369.5
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_2270_1408.png,0.2276532747911166,2270,1408,21,22,2280.5,1419.0
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_1142_1555.png,0.201813017916061,1142,1555,11,11,1147.5,1560.5
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_964_1560.png,0.1592126181525268,964,1560,17,17,972.5,1568.5
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_3463_1605.png,0.2479475762397178,3463,1605,15,14,3470.5,1612.0
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_1246_1634.png,0.1736480919190771,1246,1634,21,21,1256.5,1644.5
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_3207_1692.png,0.1328155775060548,3207,1692,12,12,3213.0,1698.0
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_1950_1765.png,0.0458203298544493,1950,1765,23,23,1961.5,1776.5
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_2516_1846.png,0.2383647760535183,2516,1846,15,15,2523.5,1853.5
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_657_1886.png,0.1989673537061091,657,1886,11,11,662.5,1891.5
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_4315_1901.png,0.0,4315,1901,19,19,4324.5,1910.5
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_446_1985.png,0.0,446,1985,11,11,451.5,1990.5
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_1484_2080.png,0.1497069619147269,1484,2080,14,14,1491.0,2087.0
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_1721_2372.png,0.0795979446361882,1721,2372,14,15,1728.0,2379.5
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_2311_2573.png,0.7662849569157556,2311,2573,14,9,2318.0,2577.5
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_1408_2624.png,0.1337010683067412,1408,2624,16,16,1416.0,2632.0
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_4099_2630.png,0.2286018313571436,4099,2630,16,16,4107.0,2638.0
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_2611_2638.png,0.2001594339516377,2611,2638,13,13,2617.5,2644.5
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_1943_3128.png,0.2025037390183685,1943,3128,12,12,1949.0,3134.0
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_1030_3212.png,0.3014007768888578,1030,3212,13,12,1036.5,3218.0
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_1184_3239.png,0.1293649996617784,1184,3239,17,17,1192.5,3247.5
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_358_3266.png,0.1439590925184095,358,3266,13,13,364.5,3272.5
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_2324_3400.png,0.093969229845192,2324,3400,15,15,2331.5,3407.5
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_1446_3591.png,0.0514602675120579,1446,3591,18,18,1455.0,3600.0
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_2006_3695.png,0.1577034168422819,2006,3695,14,13,2013.0,3701.5
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_3429_3955.png,0.2184210491133826,3429,3955,14,14,3436.0,3962.0
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_3058_4024.png,0.2331672525468583,3058,4024,11,12,3063.5,4030.0
Raw_Observation_034_Set4.tiff,star,star_Raw_Observation_034_Set4_3043_842.png,0.2142547684391076,3043,842,12,13,3049.0,848.5
Raw_Observation_034_Set4.tiff,star,star_Raw_Observation_034_Set4_2298_1044.png,0.2212771495964597,2298,1044,12,12,2304.0,1050.0
Raw_Observation_034_Set4.tiff,star,star_Raw_Observation_034_Set4_2557_1711.png,0.2053029510056689,2557,1711,14,14,2564.0,1718.0
Raw_Observation_034_Set4.tiff,star,star_Raw_Observation_034_Set4_3030_1794.png,0.2675908802699495,3030,1794,13,12,3036.5,1800.0
Raw_Observation_035_Set4.tiff,star,star_Raw_Observation_035_Set4_3043_842.png,0.2556472537364961,3043,842,13,13,3049.5,848.5
Raw_Observation_035_Set4.tiff,star,star_Raw_Observation_035_Set4_2298_1044.png,0.1574181644748805,2298,1044,12,12,2304.0,1050.0
Raw_Observation_035_Set4.tiff,star,star_Raw_Observation_035_Set4_2557_1710.png,0.1631039257080953,2557,1710,14,15,2564.0,1717.5
Raw_Observation_035_Set4.tiff,star,star_Raw_Observation_035_Set4_3030_1794.png,0.1838813183661908,3030,1794,13,13,3036.5,1800.5
Raw_Observation_035_Set4.tiff,streak,streak_Raw_Observation_035_Set4_2028_2717.png,0.9953467136046474,2028,2717,58,11,2057.0,2722.5
